Noise,Method,RMSE,Median absolute error
Contaminated,Smoothing spline,0.0798719707501102,0.0664882483882275
Contaminated,Nadaraya-Watson,0.06560204839528166,0.041633592070707715
Contaminated,Local linear,0.04482344261057537,0.03636054361786805
Contaminated,B-spline,0.03608156360751511,0.028928065879253728
Contaminated,Smoothing spline,0.07109060381503846,0.06511922504742512
Contaminated,Nadaraya-Watson,0.06011052369570357,0.03011517745500117
Contaminated,Local linear,0.05257297632721459,0.03429809773779799
Contaminated,B-spline,0.05296843462543311,0.03895181859362595
Contaminated,Smoothing spline,0.06751984745966969,0.05590997488961219
Contaminated,Nadaraya-Watson,0.07324753150870267,0.04481976207994398
Contaminated,Local linear,0.07743820691271137,0.06900636774924161
Contaminated,B-spline,0.05815858764060794,0.026261680780495456
Contaminated,Smoothing spline,0.07924486811090244,0.05309163061797895
Contaminated,Nadaraya-Watson,0.07145601198053635,0.05126055533277519
Contaminated,Local linear,0.05376011188845689,0.031219970780450274
Contaminated,B-spline,0.0463858299959052,0.03728795171080401
Contaminated,Smoothing spline,0.03316917184172484,0.024249857686064857
Contaminated,Nadaraya-Watson,0.06786709477536523,0.03880079195345318
Contaminated,Local linear,0.06673262323813862,0.04923124600412154
Contaminated,B-spline,0.054465327399019374,0.03451574217028576
Contaminated,Smoothing spline,0.08754655369018836,0.04354365305860225
Contaminated,Nadaraya-Watson,0.08225291663298621,0.04189993999960914
Contaminated,Local linear,0.05983799913380786,0.03631381579578552
Contaminated,B-spline,0.05807264915191326,0.04263745148623721
Contaminated,Smoothing spline,0.07217135510961557,0.05977904574029186
Contaminated,Nadaraya-Watson,0.07044128122828622,0.0346640154444853
Contaminated,Local linear,0.08465470065103974,0.03079427692531149
Contaminated,B-spline,0.08816575706792426,0.04704171437466015
Contaminated,Smoothing spline,0.0821361760815784,0.05170811748097423
Contaminated,Nadaraya-Watson,0.05768092893179707,0.026824213814146125
Contaminated,Local linear,0.03482252863961619,0.020999161480583898
Contaminated,B-spline,0.028278421383606468,0.0254289074410175
Contaminated,Smoothing spline,0.07219655554315872,0.05523783386754921
Contaminated,Nadaraya-Watson,0.08162347823768962,0.03412053163009169
Contaminated,Local linear,0.09879767853339197,0.03997245512628168
Contaminated,B-spline,0.09172533215533932,0.028881407589482544
Contaminated,Smoothing spline,0.1045289850092399,0.05566906833000418
Contaminated,Nadaraya-Watson,0.08936776794817665,0.036073979237451044
Contaminated,Local linear,0.0689666082907586,0.026386524882792688
Contaminated,B-spline,0.05815772449945503,0.018611469674741032
Contaminated,Smoothing spline,0.07734214821764179,0.06352633411008923
Contaminated,Nadaraya-Watson,0.07176833877997738,0.044483631999529316
Contaminated,Local linear,0.05331651517821817,0.03630600535913364
Contaminated,B-spline,0.05283112029140135,0.04673430616392771
Contaminated,Smoothing spline,0.07822775345907884,0.05846429857090024
Contaminated,Nadaraya-Watson,0.06669230650369007,0.05618028030891428
Contaminated,Local linear,0.06321024750638951,0.05848879379898084
Contaminated,B-spline,0.0502094163601066,0.02647518560023382
Contaminated,Smoothing spline,0.08851797405208427,0.03874709081870703
Contaminated,Nadaraya-Watson,0.07731944566819225,0.0460946601675401
Contaminated,Local linear,0.052341731726865966,0.030506326938902227
Contaminated,B-spline,0.04370405533222732,0.03687419811379028
Contaminated,Smoothing spline,0.07285373557727759,0.06881089373639154
Contaminated,Nadaraya-Watson,0.06851828045553678,0.04669180879706403
Contaminated,Local linear,0.08810586828340605,0.0634605597381076
Contaminated,B-spline,0.08095305195889656,0.033121667823723555
Contaminated,Smoothing spline,0.08826828529777242,0.06412155747100573
Contaminated,Nadaraya-Watson,0.08284928922491323,0.05430464667536854
Contaminated,Local linear,0.0787525072909446,0.06017472340720417
Contaminated,B-spline,0.06586761423579447,0.05790427776903595
Contaminated,Smoothing spline,0.09038955333646126,0.05983056192559605
Contaminated,Nadaraya-Watson,0.08183681087728532,0.03163829534497617
Contaminated,Local linear,0.07727743542969612,0.03131400191749617
Contaminated,B-spline,0.07548531076173655,0.0394945725620347
Contaminated,Smoothing spline,0.050287197121885535,0.0394791883031855
Contaminated,Nadaraya-Watson,0.07527029487249833,0.05047866196791362
Contaminated,Local linear,0.0573503020293808,0.04024549007186201
Contaminated,B-spline,0.04256919031087672,0.024824001636716053
Contaminated,Smoothing spline,0.07163133091971731,0.05640010962486458
Contaminated,Nadaraya-Watson,0.08411022881241716,0.05088521727712879
Contaminated,Local linear,0.058873768042900315,0.03344188886760008
Contaminated,B-spline,0.06416261637688093,0.03435980385717957
Contaminated,Smoothing spline,0.07075112437563236,0.06109783951766276
Contaminated,Nadaraya-Watson,0.06946314228472666,0.05095819560579365
Contaminated,Local linear,0.06538405861316521,0.04634560226938578
Contaminated,B-spline,0.07831402055877842,0.03869823809141282
Contaminated,Smoothing spline,0.08398078394745401,0.0465847616686898
Contaminated,Nadaraya-Watson,0.06540837160705429,0.03756396802866857
Contaminated,Local linear,0.052432245734101254,0.034230275515518466
Contaminated,B-spline,0.05961690295321865,0.04004798278120275
Contaminated,Smoothing spline,0.0754517896718571,0.04643439786996639
Contaminated,Nadaraya-Watson,0.05032984063383706,0.03195439578165455
Contaminated,Local linear,0.053840031557892486,0.04014703571763528
Contaminated,B-spline,0.0716554083327644,0.04708720792548421
Contaminated,Smoothing spline,0.04895213940237978,0.021567349863462842
Contaminated,Nadaraya-Watson,0.09896308043663353,0.06403017491146497
Contaminated,Local linear,0.0702261529371369,0.054850939514473396
Contaminated,B-spline,0.04323562697995634,0.03210465034133991
Contaminated,Smoothing spline,0.07708134295178676,0.06317054403662142
Contaminated,Nadaraya-Watson,0.06772905517753185,0.047324513008773494
Contaminated,Local linear,0.0618699952621636,0.04294861526413574
Contaminated,B-spline,0.05374682019924209,0.041258930877336064
Contaminated,Smoothing spline,0.07040741867051611,0.0590002242954048
Contaminated,Nadaraya-Watson,0.09230032989870632,0.06663823735266305
Contaminated,Local linear,0.07841894826841884,0.06596166811141171
Contaminated,B-spline,0.06613608799597169,0.0665566458635597
Contaminated,Smoothing spline,0.08704094636079111,0.06323533898777002
Contaminated,Nadaraya-Watson,0.08737702886546082,0.029779684565419906
Contaminated,Local linear,0.062408270640596716,0.02504698961735141
Contaminated,B-spline,0.05926297368992355,0.02793509738067601
Contaminated,Smoothing spline,0.13743105800488925,0.03815849438226848
Contaminated,Nadaraya-Watson,0.08429417890557238,0.05117802007215144
Contaminated,Local linear,0.08377161894036207,0.06766476600268065
Contaminated,B-spline,0.0607131590600453,0.030847501503677877
Contaminated,Smoothing spline,0.07866369699806099,0.06927601447486054
Contaminated,Nadaraya-Watson,0.07606018459912574,0.058639440397716444
Contaminated,Local linear,0.0646615851355915,0.04781183645727484
Contaminated,B-spline,0.05805752952827427,0.04882049108457831
Contaminated,Smoothing spline,0.0835828546442527,0.053391933310659945
Contaminated,Nadaraya-Watson,0.07331723816944218,0.03108558709775934
Contaminated,Local linear,0.062254037213326376,0.034431945875334005
Contaminated,B-spline,0.05416400445668195,0.04042312487207814
Contaminated,Smoothing spline,0.07942434256559641,0.055361566545021446
Contaminated,Nadaraya-Watson,0.07899935760873278,0.05334117762238705
Contaminated,Local linear,0.07356209780758693,0.06461647993436292
Contaminated,B-spline,0.04932478222239811,0.04289086569494438
Contaminated,Smoothing spline,0.07610147230598777,0.06541751599731793
Contaminated,Nadaraya-Watson,0.05927794102268815,0.037553874657772435
Contaminated,Local linear,0.0624543662996018,0.04943998266949155
Contaminated,B-spline,0.04845983368895095,0.03560241373300005
Contaminated,Smoothing spline,0.07618901177834954,0.054149266023206744
Contaminated,Nadaraya-Watson,0.10550581497807064,0.0334698149517349
Contaminated,Local linear,0.08196760206203597,0.036136627086113676
Contaminated,B-spline,0.08615311229639085,0.04523751203594861
Contaminated,Smoothing spline,0.08797031634116254,0.06953802086769825
Contaminated,Nadaraya-Watson,0.10412547266933597,0.07936404542103342
Contaminated,Local linear,0.10377605865576764,0.07239317029978035
Contaminated,B-spline,0.09279375997785187,0.07030293132779541
Contaminated,Smoothing spline,0.08673058828986308,0.0506955154991256
Contaminated,Nadaraya-Watson,0.06699605149242678,0.03041071617832696
Contaminated,Local linear,0.0547608833879568,0.031625633864268254
Contaminated,B-spline,0.04592112694888773,0.03736386330996977
Contaminated,Smoothing spline,0.07292851427276499,0.05560353290746589
Contaminated,Nadaraya-Watson,0.07911514149329393,0.04917667498968023
Contaminated,Local linear,0.06388979116434025,0.0339462481768066
Contaminated,B-spline,0.060125474510081586,0.0385743029012281
Contaminated,Smoothing spline,0.07826338532604384,0.05595000258061439
Contaminated,Nadaraya-Watson,0.1003857454382582,0.03994124184464126
Contaminated,Local linear,0.0703772254155705,0.024234073493492894
Contaminated,B-spline,0.0637306125658982,0.03875462307793176
Contaminated,Smoothing spline,0.08516703969527445,0.0680396819648747
Contaminated,Nadaraya-Watson,0.11621172139820188,0.07580114540350384
Contaminated,Local linear,0.08580230892057013,0.05726658148747772
Contaminated,B-spline,0.06460555541066619,0.055446485857471084
Contaminated,Smoothing spline,0.09271444231502038,0.07288924105048769
Contaminated,Nadaraya-Watson,0.06030584036807839,0.02990154809908993
Contaminated,Local linear,0.04652267278425343,0.029221558809421178
Contaminated,B-spline,0.04463251055968981,0.038537323835913226
Contaminated,Smoothing spline,0.07694609205417055,0.0635995218568533
Contaminated,Nadaraya-Watson,0.09488555315502852,0.0525129161000783
Contaminated,Local linear,0.08374216658940174,0.05032438819140317
Contaminated,B-spline,0.05984449085827222,0.02502833545486588
Contaminated,Smoothing spline,0.0804905290195829,0.06145526959331915
Contaminated,Nadaraya-Watson,0.06202425091532509,0.029080177908644422
Contaminated,Local linear,0.05320838773949345,0.04430656080613933
Contaminated,B-spline,0.05283703285490017,0.023395607726464887
Contaminated,Smoothing spline,0.07377452991320384,0.05381541527060579
Contaminated,Nadaraya-Watson,0.06411626135478792,0.03706864401661454
Contaminated,Local linear,0.054646818277853636,0.03907758284957813
Contaminated,B-spline,0.039102748132756215,0.012212360586635662
Contaminated,Smoothing spline,0.0769419702486151,0.0594745789761186
Contaminated,Nadaraya-Watson,0.08149582647695859,0.04122923229260243
Contaminated,Local linear,0.064295334157544,0.03078970260770525
Contaminated,B-spline,0.05737357962101108,0.03293399901854416
Contaminated,Smoothing spline,0.0831838395226361,0.046929089687221065
Contaminated,Nadaraya-Watson,0.07904585272389363,0.031372900198130826
Contaminated,Local linear,0.06133114687586393,0.04179075279475154
Contaminated,B-spline,0.030552798427484883,0.018908542938943118
Contaminated,Smoothing spline,0.07062827951807113,0.06789315199500914
Contaminated,Nadaraya-Watson,0.08866390953264262,0.0535093848020855
Contaminated,Local linear,0.06827223916780763,0.038518339386636485
Contaminated,B-spline,0.0454089918051505,0.04021780047867002
Contaminated,Smoothing spline,0.07617590946577507,0.053003373839839274
Contaminated,Nadaraya-Watson,0.07954609522396036,0.05304296309136031
Contaminated,Local linear,0.06461464282653658,0.036220340969422754
Contaminated,B-spline,0.09003252011992444,0.05385600715382355
Contaminated,Smoothing spline,0.08459735391324102,0.05667513747036304
Contaminated,Nadaraya-Watson,0.05113270792136927,0.023192320180570603
Contaminated,Local linear,0.03381948654895593,0.02521544200273293
Contaminated,B-spline,0.03375753068511461,0.023745458407895603
Contaminated,Smoothing spline,0.04193126069364202,0.022937692956881583
Contaminated,Nadaraya-Watson,0.0808038196589734,0.047114888391472154
Contaminated,Local linear,0.0603043186156486,0.041355257995912276
Contaminated,B-spline,0.05519209104168349,0.031366422691699314
Contaminated,Smoothing spline,0.077455561732818,0.04509588392941083
Contaminated,Nadaraya-Watson,0.07376471911735157,0.026489010352628226
Contaminated,Local linear,0.036670843557646465,0.02444803290708354
Contaminated,B-spline,0.037596438270558766,0.015615308898115743
Contaminated,Smoothing spline,0.07126226560921288,0.05573791412524692
Contaminated,Nadaraya-Watson,0.05447762717822129,0.0328742190299202
Contaminated,Local linear,0.05012183072457037,0.03338498255890831
Contaminated,B-spline,0.03958739460628,0.025693507311699504
Contaminated,Smoothing spline,0.07419617691193574,0.05431906702275552
Contaminated,Nadaraya-Watson,0.055990884581302115,0.022831156232209326
Contaminated,Local linear,0.033135250851870794,0.024652439254389855
Contaminated,B-spline,0.0324747384560568,0.025187548353604372
Contaminated,Smoothing spline,0.08148620792395987,0.049305541892119525
Contaminated,Nadaraya-Watson,0.0514374104042215,0.023140709593782227
Contaminated,Local linear,0.040954109233609086,0.03881279272058733
Contaminated,B-spline,0.02210076727191655,0.009492012142690631
Contaminated,Smoothing spline,0.0695819815383633,0.05770084223966926
Contaminated,Nadaraya-Watson,0.05598132816779998,0.04317641724729153
Contaminated,Local linear,0.050955115673159516,0.04147588340834571
Contaminated,B-spline,0.03386588474239596,0.027104635264450005
Contaminated,Smoothing spline,0.07139060516366394,0.0573621379860389
Contaminated,Nadaraya-Watson,0.0996240386514645,0.056486641667102086
Contaminated,Local linear,0.07947388518847305,0.05365048124456895
Contaminated,B-spline,0.08459541664687847,0.049686342618393414
Contaminated,Smoothing spline,0.10350273970093805,0.07317895627390894
Contaminated,Nadaraya-Watson,0.07897974418603704,0.061631833986085516
Contaminated,Local linear,0.07365454119657351,0.057335021384356186
Contaminated,B-spline,0.06741915589457952,0.03185494180512416
Contaminated,Smoothing spline,0.07957908446685416,0.06155274648656771
Contaminated,Nadaraya-Watson,0.07974113731652752,0.035132298496554526
Contaminated,Local linear,0.06717932590812704,0.03144597293921658
Contaminated,B-spline,0.06597335011932698,0.048231312100739415
Contaminated,Smoothing spline,0.08553969535404288,0.060605821715667973
Contaminated,Nadaraya-Watson,0.08024641514789241,0.052352256380257096
Contaminated,Local linear,0.07765887540091874,0.07043240958899807
Contaminated,B-spline,0.052236565966310294,0.04297047455632541
Contaminated,Smoothing spline,0.08061175595704602,0.06681674838861623
Contaminated,Nadaraya-Watson,0.08386090883671232,0.05087342667586653
Contaminated,Local linear,0.09460807393036104,0.05158955948733818
Contaminated,B-spline,0.09625080346394346,0.054631692302483714
Contaminated,Smoothing spline,0.07808362820166714,0.026035965280585577
Contaminated,Nadaraya-Watson,0.1051480960444292,0.06376675138169077
Contaminated,Local linear,0.09980304257745493,0.06743525591118757
